event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-31 13:42:43 UTC,cart,1002528,2053013555631882655,electronics.smartphone,apple,617.52,519893541,284ed674-2868-46b8-89b6-a3a791c64aa3
2019-10-31 13:42:48 UTC,purchase,1005106,2053013555631882655,electronics.smartphone,apple,1455.10,513466070,de2ec596-7dd4-45df-94ba-2a50386cf695
2019-10-31 13:42:50 UTC,cart,1004720,2053013555631882655,electronics.smartphone,huawei,125.61,512507908,930e4c13-1e24-4010-9df7-bcdca16e96b5
2019-10-31 13:42:51 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,545532580,c52e256e-bb99-42f7-a1ea-f3c91770ff40
2019-10-31 13:42:51 UTC,cart,19200012,2053013556202308035,construction.tools.saw,huter,68.19,536479123,a6cc5612-2870-48a2-a592-45683ec9175b
2019-10-31 13:42:53 UTC,purchase,1004857,2053013555631882655,electronics.smartphone,samsung,131.53,521807046,9856714e-fc49-4182-b7de-65d5446b63a9
2019-10-31 13:42:55 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,537621308,b572ea27-13a3-4cd6-a081-992d756c0255
2019-10-31 13:42:55 UTC,purchase,1200617,2172371436436455782,electronics.tablet,samsung,128.45,553633211,b85167ad-04a2-440e-8276-dd9aa4c7d26d
2019-10-31 13:42:56 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,952.37,543888273,9425e621-4513-4934-a33d-4f453f238a57
2019-10-31 13:43:05 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,952.37,525972110,cbe2b2f2-9316-4d99-9eb4-e6182b5fd211
2019-10-31 13:43:05 UTC,purchase,11500325,2053013554625249641,,bose,226.49,541034043,cd69a3d7-336b-48dc-a8a6-143f47ed65bb
2019-10-31 13:43:08 UTC,cart,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,535280528,519de605-159b-435a-8c56-f2a25392ec11
2019-10-31 13:43:08 UTC,purchase,1002528,2053013555631882655,electronics.smartphone,apple,617.52,519893541,284ed674-2868-46b8-89b6-a3a791c64aa3
2019-10-31 13:43:08 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,543466194,05df1a63-d8e0-4ba7-bcca-0901443706e8
2019-10-31 13:43:09 UTC,cart,1004259,2053013555631882655,electronics.smartphone,apple,793.57,565808937,e87ab5c0-f22d-4c8d-b2c6-3c180dd9756a
2019-10-31 13:43:10 UTC,purchase,1004258,2053013555631882655,electronics.smartphone,apple,746.22,543409133,1e28540a-0ce1-419f-b0a1-0ab39b0fd0f1
2019-10-31 13:43:13 UTC,purchase,26400291,2053013563651392361,,lucente,200.26,522130310,d24cce0f-9421-407d-8d2d-d447b0cd3a0f
2019-10-31 13:43:15 UTC,purchase,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,565747603,d8bc23de-77c4-455f-8ebd-e9a87fb3f29f
2019-10-31 13:43:16 UTC,cart,1004247,2053013555631882655,electronics.smartphone,apple,794.10,514271216,4cb85f44-ad4e-4547-bee6-c5a610242877
2019-10-31 13:43:18 UTC,purchase,3601437,2053013563810775923,appliances.kitchen.washer,lg,394.30,512780705,3384b3e3-a8d5-4229-8625-54ca1aaffa6d
2019-10-31 13:43:20 UTC,cart,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,514367482,052fee68-d644-4eb8-9e68-88b0e84e1d18
2019-10-31 13:43:20 UTC,cart,1005239,2053013555631882655,electronics.smartphone,xiaomi,280.57,512740307,5140a3f4-82b9-e838-44c7-f8494cd2524b
2019-10-31 13:43:21 UTC,purchase,5800809,2053013553945772349,electronics.audio.subwoofer,pioneer,76.96,566137648,87303f45-a515-4916-bc53-9db5b9062ce1
2019-10-31 13:43:24 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,952.37,533774988,f4b5cdcd-6cc6-4a11-adad-bb096a5f3122
2019-10-31 13:43:26 UTC,purchase,2601986,2053013563970159485,,,126.36,559304906,ee335a42-7710-32bf-1db6-0f5010873fc4
2019-10-31 13:43:28 UTC,cart,1600596,2053013553056579841,computers.peripherals.printer,hp,125.24,547106893,fd5fbf52-48d3-4801-9b1a-6b0fa4d6f900
2019-10-31 13:43:28 UTC,cart,5100572,2053013553341792533,electronics.clocks,apple,430.74,521242751,90f63258-14e4-4879-a41d-4b760d623dcb
2019-10-31 13:43:31 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,545889085,dbbe4f8b-a52b-4b0b-8928-02215cf62470
2019-10-31 13:43:33 UTC,purchase,12714330,2053013553559896355,,,36.94,518677182,c9ce1b3b-204d-4e94-86c3-9e1d7ab5b79e
2019-10-31 13:43:36 UTC,purchase,1801830,2053013554415534427,electronics.video.tv,yasin,158.05,566133950,a0b7e6fa-5c5f-4e62-9147-c7360af158e1
2019-10-31 13:43:38 UTC,purchase,6301823,2053013554834964853,appliances.kitchen.kettle,redmond,51.46,518666244,e2b4a7b8-8d91-4151-a506-a78f4a32827d
2019-10-31 13:43:41 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,537621308,b572ea27-13a3-4cd6-a081-992d756c0255
2019-10-31 13:43:42 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,543466194,05df1a63-d8e0-4ba7-bcca-0901443706e8
2019-10-31 13:43:48 UTC,cart,1005105,2053013555631882655,electronics.smartphone,apple,1349.17,530853243,0654dfe4-44ac-4699-a378-a4fb723541a3
2019-10-31 13:43:49 UTC,cart,1600596,2053013553056579841,computers.peripherals.printer,hp,125.24,547106893,fd5fbf52-48d3-4801-9b1a-6b0fa4d6f900
2019-10-31 13:43:51 UTC,purchase,10700071,2053013561277416167,,sony,17.27,550133376,8d8301f4-5ca1-4e08-8180-e69512b89d8c
2019-10-31 13:43:52 UTC,cart,1004259,2053013555631882655,electronics.smartphone,apple,793.57,565808937,e87ab5c0-f22d-4c8d-b2c6-3c180dd9756a
2019-10-31 13:43:53 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,952.37,543888273,9425e621-4513-4934-a33d-4f453f238a57
2019-10-31 13:43:54 UTC,cart,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,542799003,748202fd-bedd-462f-a616-f08e6f8e43b5
2019-10-31 13:43:58 UTC,purchase,3601635,2053013563810775923,appliances.kitchen.washer,arg,131.25,566121813,4861bb6e-74d5-4c4d-8782-4bce95c559a5
2019-10-31 13:43:58 UTC,purchase,2601299,2053013563970159485,,dauscher,415.56,563248607,eaea14e4-00e0-4a7c-bbd3-cbf1ba45eff4
2019-10-31 13:44:00 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,512539087,b9ff3ca7-19c3-4b65-b9c1-73d46fd78937
2019-10-31 13:44:00 UTC,purchase,10900306,2053013555069845885,appliances.kitchen.mixer,elenberg,12.84,550607309,0361f701-6890-41fa-83b7-e0cf665cab65
2019-10-31 13:44:05 UTC,purchase,1307337,2053013558920217191,computers.notebook,asus,501.69,558405375,7925e2df-5428-43c0-9488-426482f63925
2019-10-31 13:44:07 UTC,purchase,17900036,2053013560178508465,construction.tools.generator,huter,427.27,560203994,f815b3c3-b1bd-4620-82f6-4ffedddd2a7c
2019-10-31 13:44:09 UTC,purchase,1801623,2053013554415534427,electronics.video.tv,lg,389.89,562686163,a7bad8de-adf5-4436-b170-712156d813c9
2019-10-31 13:44:12 UTC,purchase,13200698,2053013557192163841,furniture.bedroom.bed,redford,218.80,533471220,78577ac1-3090-4563-960b-7bc48a34ffa8
2019-10-31 13:44:14 UTC,purchase,1002633,2053013555631882655,electronics.smartphone,apple,358.31,516891457,2c1c7113-e143-4f82-ac0e-fd62a865658a
2019-10-31 13:44:17 UTC,purchase,4803925,2053013554658804075,electronics.audio.headphone,jbl,98.84,514038049,aebd6417-42fc-b117-33e2-4ee336c0c517
2019-10-31 13:44:19 UTC,purchase,1004836,2053013555631882655,electronics.smartphone,samsung,229.90,554757241,306181e6-088d-4e68-9632-65307ec54d18
2019-10-31 13:44:21 UTC,purchase,3100574,2053013555262783879,appliances.kitchen.blender,polaris,46.31,512438294,229f1c36-241d-4b43-b753-ff1e1a0a284c
2019-10-31 13:44:21 UTC,cart,12703415,2053013553559896355,,cordiant,48.91,533388289,b54d1e11-1402-4761-84b8-4327961e889c
2019-10-31 13:44:24 UTC,purchase,1004720,2053013555631882655,electronics.smartphone,huawei,125.61,512507908,930e4c13-1e24-4010-9df7-bcdca16e96b5
2019-10-31 13:44:26 UTC,purchase,1003306,2053013555631882655,electronics.smartphone,apple,578.20,519129766,c8e08b8a-f20b-4bbc-a98d-901f3e4a0ea6
2019-10-31 13:44:26 UTC,purchase,12700931,2053013553559896355,,nokian,53.03,548767870,d047f0c7-35e6-42fd-9bc2-e12c713e6259
2019-10-31 13:44:27 UTC,purchase,28718083,2053013565069067197,apparel.shoes.keds,respect,33.72,554785761,6ff17f12-4d02-40ae-838f-a968021fe6db
2019-10-31 13:44:29 UTC,purchase,1500297,2053013552955916539,computers.peripherals.printer,hp,108.76,516030696,26b03486-2163-4eef-851f-abe63cf27fb4
2019-10-31 13:44:46 UTC,cart,19200012,2053013556202308035,construction.tools.saw,huter,68.19,536479123,a6cc5612-2870-48a2-a592-45683ec9175b
2019-10-31 13:44:47 UTC,purchase,1005135,2053013555631882655,electronics.smartphone,apple,1667.70,520064893,3a3be296-2d94-49ec-ac57-9202fefbd5bd
2019-10-31 13:44:47 UTC,purchase,3601244,2053013563810775923,appliances.kitchen.washer,lg,367.81,543753297,85e220bb-5fbd-4574-9c9e-5bfba34c814d
2019-10-31 13:44:47 UTC,cart,5100572,2053013553341792533,electronics.clocks,apple,430.74,518918871,c6869127-99a4-47ba-adfb-f9c5c0bd8885
2019-10-31 13:44:48 UTC,purchase,5800699,2053013553945772349,electronics.audio.subwoofer,,102.96,525583553,62d1ebbf-8c3e-4bc5-98d0-e9de3200227d
2019-10-31 13:44:50 UTC,cart,12300396,2053013556311359947,construction.tools.drill,,51.46,560668844,12d1ce74-9cc4-4816-9469-6452924456c2
2019-10-31 13:44:51 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,952.37,562721754,82e701af-eb6f-4769-ba34-7f01c8cc13d1
2019-10-31 13:44:52 UTC,purchase,5800809,2053013553945772349,electronics.audio.subwoofer,pioneer,76.96,566137648,87303f45-a515-4916-bc53-9db5b9062ce1
2019-10-31 13:44:55 UTC,purchase,1004433,2053013555631882655,electronics.smartphone,samsung,313.78,518645105,16d49a2e-dc72-4eee-8ec6-de6b77cfc13c
2019-10-31 13:44:57 UTC,cart,12701400,2053013553559896355,,yokohama,88.81,531255685,7df96705-7b40-4da5-bb7e-eb0e7656939f
2019-10-31 13:45:02 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,458.28,547014267,8c4f1c25-91e0-49c0-a319-6b594e9b780f
2019-10-31 13:45:07 UTC,purchase,12301196,2053013556311359947,construction.tools.drill,,78.48,519832795,2a9c86b3-0825-4709-ac6c-17b584cb141c
2019-10-31 13:45:08 UTC,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.81,531938528,fdc6ff86-af0a-409c-b1d3-20f58b59f847
2019-10-31 13:45:08 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,519956183,cd9f5eab-3c18-42f6-8565-d73a953e8297
2019-10-31 13:45:11 UTC,cart,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,514367482,052fee68-d644-4eb8-9e68-88b0e84e1d18
2019-10-31 13:45:12 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,952.37,562721754,82e701af-eb6f-4769-ba34-7f01c8cc13d1
2019-10-31 13:45:12 UTC,cart,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.45,556563748,da732d6f-16ba-4552-b017-7e84c8b1a657
2019-10-31 13:45:24 UTC,cart,1004858,2053013555631882655,electronics.smartphone,samsung,131.53,519191607,b663d9f6-e94c-4932-8ece-5fc50d78e7b9
2019-10-31 13:45:25 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,275.34,519135392,33b0ea95-5a9c-408a-adc6-59fad9c95e7f
2019-10-31 13:45:27 UTC,cart,12703415,2053013553559896355,,cordiant,48.91,533388289,b54d1e11-1402-4761-84b8-4327961e889c
2019-10-31 13:45:28 UTC,purchase,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.45,556563748,da732d6f-16ba-4552-b017-7e84c8b1a657
2019-10-31 13:45:28 UTC,purchase,1004565,2053013555631882655,electronics.smartphone,huawei,164.96,562943952,d7398b52-30ca-44f3-adda-8e45b03abf89
2019-10-31 13:45:32 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,566138065,85fb91e2-0442-41cd-839a-18517f252a84
2019-10-31 13:45:32 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,566138097,fe0988f3-0053-402f-9d7a-6fd54f208ad1
2019-10-31 13:45:35 UTC,purchase,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.09,556100429,6ed9e447-c746-4233-b865-edc78ab28e01
2019-10-31 13:45:38 UTC,cart,12709709,2053013553559896355,,cordiant,38.35,536835895,d07a87e1-e1e3-4be9-af30-7b44d9b8c2ab
2019-10-31 13:45:39 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,519956183,cd9f5eab-3c18-42f6-8565-d73a953e8297
2019-10-31 13:45:45 UTC,cart,12709709,2053013553559896355,,cordiant,38.35,536835895,d07a87e1-e1e3-4be9-af30-7b44d9b8c2ab
2019-10-31 13:45:45 UTC,cart,12703415,2053013553559896355,,cordiant,48.91,533388289,b54d1e11-1402-4761-84b8-4327961e889c
2019-10-31 13:45:46 UTC,purchase,16200329,2053013556344914381,kids.fmcg.diapers,huggies,12.36,539732745,5dbcd28a-da2f-48c8-9ef2-2789603214f0
2019-10-31 13:45:52 UTC,cart,5100503,2053013553375346967,,xiaomi,22.69,566137785,d4838097-aca0-4ff4-9b1c-bab5823c73a9
2019-10-31 13:45:52 UTC,cart,12709709,2053013553559896355,,cordiant,38.35,536835895,d07a87e1-e1e3-4be9-af30-7b44d9b8c2ab
2019-10-31 13:45:58 UTC,cart,5100816,2053013553375346967,,xiaomi,29.59,512012708,a74fb2ce-7019-4dfa-8fdc-22d6c661b458
2019-10-31 13:46:02 UTC,purchase,1002796,2053013555631882655,electronics.smartphone,apple,391.26,538067792,732cbbef-56f1-4d63-95df-01838ce9c137
2019-10-31 13:46:07 UTC,cart,1004903,2053013555631882655,electronics.smartphone,huawei,109.00,527944598,81ac82e7-403b-4b65-b28b-75d2bf6ae37a
2019-10-31 13:46:10 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,566138065,85fb91e2-0442-41cd-839a-18517f252a84
2019-10-31 13:46:11 UTC,purchase,1005204,2053013555631882655,electronics.smartphone,xiaomi,151.05,512841387,288ce087-8732-4c50-8e2f-638824a2c9cb
2019-10-31 13:46:13 UTC,cart,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,512783990,48ce8128-b0d3-4f67-b0f9-5d12eb3628b4
2019-10-31 13:46:14 UTC,purchase,1801929,2053013554415534427,electronics.video.tv,samsung,559.86,533823119,45f535cf-86bd-4fbe-992f-3d974a8d4767
2019-10-31 13:46:15 UTC,purchase,7600358,2053013552821698803,,tp-link,24.17,520869362,d4a89fbd-5439-4a6a-9194-b5fa63c72124
2019-10-31 13:46:20 UTC,cart,1005106,2053013555631882655,electronics.smartphone,apple,1455.10,557455976,5dbf8fa2-7de6-4cbd-813d-9cae40d26630
2019-10-31 13:46:20 UTC,cart,5100503,2053013553375346967,,xiaomi,22.69,566137785,d4838097-aca0-4ff4-9b1c-bab5823c73a9
2019-10-31 13:46:22 UTC,cart,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,566133342,2424fa8e-9626-4d01-9b9e-3096966b5bc6
2019-10-31 13:46:24 UTC,purchase,19200012,2053013556202308035,construction.tools.saw,huter,68.19,536479123,a6cc5612-2870-48a2-a592-45683ec9175b
2019-10-31 13:46:24 UTC,purchase,1005105,2053013555631882655,electronics.smartphone,apple,1349.17,530853243,0654dfe4-44ac-4699-a378-a4fb723541a3
2019-10-31 13:46:26 UTC,purchase,7300489,2053013552863641845,,transcend,80.56,513420972,671a5f61-e7b6-474a-a786-d2cb53853d69
2019-10-31 13:46:27 UTC,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,535280528,519de605-159b-435a-8c56-f2a25392ec11
2019-10-31 13:46:27 UTC,purchase,26201295,2053013563693335403,,lucente,106.05,513593757,e61977e5-aba3-435d-87fb-195690fb46a4
2019-10-31 13:46:29 UTC,cart,1801623,2053013554415534427,electronics.video.tv,lg,389.89,539048879,954f579c-fae6-4b37-b2b8-f70369d6db08
2019-10-31 13:46:41 UTC,cart,1004708,2053013555631882655,electronics.smartphone,huawei,151.99,543787946,e16ce328-38aa-47af-8e69-4be266ee44fc
2019-10-31 13:46:43 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,515248365,7d1977cf-3a41-4222-99fd-6511369be07f
2019-10-31 13:46:43 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,515897708,e3fa67b4-3f19-4ea6-a872-1961d5b45b77
2019-10-31 13:46:44 UTC,cart,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,566133342,2424fa8e-9626-4d01-9b9e-3096966b5bc6
2019-10-31 13:46:46 UTC,cart,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,542912410,9b323377-ccff-47d8-ae1d-9a4cc7dbc1e7
2019-10-31 13:46:47 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,952.37,560481284,c28543d0-6558-4daf-a130-15bec498fea9
2019-10-31 13:46:49 UTC,purchase,13903158,2053013557343158789,construction.components.faucet,rubineta,41.34,541052308,e4d5734c-b072-4892-bc2e-2b0138c0c1a0
2019-10-31 13:46:50 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,547195193,53bc15d0-2b7e-4399-b67a-bb0beec90a88
2019-10-31 13:46:52 UTC,purchase,2800461,2053013563835941749,appliances.kitchen.refrigerators,,214.14,528426206,8e55e2b0-8a88-4db0-91c9-35bbef10c920
2019-10-31 13:46:58 UTC,cart,1004227,2053013555631882655,electronics.smartphone,apple,1000.96,513675828,08c58bbe-6145-4917-9d9e-b099f693bb41
2019-10-31 13:47:04 UTC,cart,1004249,2053013555631882655,electronics.smartphone,apple,722.53,517511080,2a366127-adff-4e9e-ae54-2fb226a9b9c3
2019-10-31 13:47:05 UTC,cart,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,539264424,b93e587a-92ff-465a-8f54-2870fd7ebc33
2019-10-31 13:47:06 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,1016.05,514603884,2ef535c3-26f5-4c66-bece-2804d3f41ec1
2019-10-31 13:47:14 UTC,cart,1005144,2053013555631882655,electronics.smartphone,apple,1663.02,515384420,f1e8cc66-31b0-429b-92e9-860cb108d9db
2019-10-31 13:47:18 UTC,cart,45300068,2106075662325383725,kids.swing,nuna,215.71,513301836,215bc9b7-4132-48c2-b5a3-be8eb73b6c6c
2019-10-31 13:47:18 UTC,purchase,12709562,2053013553559896355,,viatti,38.35,541920131,fa00a8a2-e45f-44d3-abf2-047b5edea232
2019-10-31 13:47:23 UTC,purchase,3701387,2053013565983425517,appliances.environment.vacuum,dauscher,43.73,512782496,64adcd5a-2064-4b86-9398-6c4e8da44bd7
2019-10-31 13:47:24 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,514563322,e849342f-43b8-4f39-b372-5411090671bb
2019-10-31 13:47:24 UTC,purchase,28300313,2053013566243472379,accessories.wallet,karya,38.61,559830115,d6500d70-0363-4d5e-9aed-a6372ba215b3
2019-10-31 13:47:24 UTC,cart,1004749,2053013555631882655,electronics.smartphone,samsung,193.02,560565191,e3097884-4351-446a-96a1-c5ab349af19a
2019-10-31 13:47:25 UTC,purchase,27000003,2053013564674802599,sport.trainer,fitlux,1016.76,516015213,5ec14213-b36e-42a3-918a-16c4c72fdb86
2019-10-31 13:47:25 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,1016.05,514603884,2ef535c3-26f5-4c66-bece-2804d3f41ec1
2019-10-31 13:47:28 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,952.37,560481284,c28543d0-6558-4daf-a130-15bec498fea9
2019-10-31 13:47:30 UTC,purchase,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,566133342,2424fa8e-9626-4d01-9b9e-3096966b5bc6
2019-10-31 13:47:32 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,566138097,fe0988f3-0053-402f-9d7a-6fd54f208ad1
2019-10-31 13:47:32 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,552608094,92123642-fedb-4213-ab8c-811d187e6b44
2019-10-31 13:47:33 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,1016.05,514603884,2ef535c3-26f5-4c66-bece-2804d3f41ec1
2019-10-31 13:47:33 UTC,cart,12711174,2053013553559896355,,triangle,31.92,536835895,d07a87e1-e1e3-4be9-af30-7b44d9b8c2ab
2019-10-31 13:47:34 UTC,cart,1004227,2053013555631882655,electronics.smartphone,apple,1000.96,513675828,08c58bbe-6145-4917-9d9e-b099f693bb41
2019-10-31 13:47:35 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,515206267,fd74a54f-2b03-4c30-a07f-599786ccd895
2019-10-31 13:47:43 UTC,purchase,1005112,2053013555631882655,electronics.smartphone,apple,1003.60,513466070,de2ec596-7dd4-45df-94ba-2a50386cf695
2019-10-31 13:47:44 UTC,cart,11400317,2053013558458843721,,xiaomi,13.85,527674163,6df65e60-0e8a-47c5-acba-f09fd84e33c2
2019-10-31 13:47:46 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,519956183,cd9f5eab-3c18-42f6-8565-d73a953e8297
2019-10-31 13:47:50 UTC,cart,3701056,2053013565983425517,appliances.environment.vacuum,samsung,69.45,516790967,8d99e9d3-ecf1-40db-890c-3dbb463d5cf1
2019-10-31 13:47:50 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,514563322,e849342f-43b8-4f39-b372-5411090671bb
2019-10-31 13:47:53 UTC,cart,12711174,2053013553559896355,,triangle,31.92,536835895,d07a87e1-e1e3-4be9-af30-7b44d9b8c2ab
2019-10-31 13:47:56 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,952.37,516852256,53cbd68e-26f4-4473-ad07-0805105b552a
2019-10-31 13:47:56 UTC,purchase,3900685,2053013552326770905,appliances.environment.water_heater,ariston,100.34,523317711,4d87f49b-c7f3-41ca-bb57-efcb5b5a0045
2019-10-31 13:47:59 UTC,cart,6201019,2053013552293216471,appliances.environment.air_heater,,36.53,515347169,d73b91f6-0e2b-493c-991b-47a374dacc26
2019-10-31 13:48:03 UTC,cart,6201019,2053013552293216471,appliances.environment.air_heater,,36.53,515347169,d73b91f6-0e2b-493c-991b-47a374dacc26
2019-10-31 13:48:05 UTC,purchase,1004708,2053013555631882655,electronics.smartphone,huawei,151.99,543787946,e16ce328-38aa-47af-8e69-4be266ee44fc
2019-10-31 13:48:06 UTC,purchase,5100562,2053013553341792533,electronics.clocks,apple,301.62,514881899,83325d98-7555-421a-90bb-154b3975db0f
2019-10-31 13:48:07 UTC,cart,19200012,2053013556202308035,construction.tools.saw,huter,68.19,536479123,f7272cce-da24-4dd7-acf5-cea24e1d871a
2019-10-31 13:48:09 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,515248365,7d1977cf-3a41-4222-99fd-6511369be07f
2019-10-31 13:48:14 UTC,purchase,5100503,2053013553375346967,,xiaomi,22.69,566137785,d4838097-aca0-4ff4-9b1c-bab5823c73a9
2019-10-31 13:48:18 UTC,cart,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,550356354,6f846594-a853-47bc-bee0-e2db9068b494
2019-10-31 13:48:21 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,952.37,514817867,19126414-e7fc-4367-82ee-87c7437ce182
2019-10-31 13:48:24 UTC,purchase,1600596,2053013553056579841,computers.peripherals.printer,hp,125.24,547106893,fd5fbf52-48d3-4801-9b1a-6b0fa4d6f900
2019-10-31 13:48:25 UTC,purchase,30200002,2053013554449088861,,,167.29,518729049,b680cc63-8269-42d2-a48b-ddf74b872096
2019-10-31 13:48:26 UTC,purchase,1801905,2053013554415534427,electronics.video.tv,samsung,1029.37,552797475,b15f9c34-4126-412f-91aa-b7afeecb29b3
2019-10-31 13:48:29 UTC,cart,4100346,2053013561218695907,,sony,394.15,516491652,8e6b4407-aac3-4459-96db-f6e8ade28eb4
2019-10-31 13:48:36 UTC,cart,4804056,2053013554658804075,electronics.audio.headphone,apple,160.62,556960784,e13627e6-0474-4639-b33a-0ea5bacaf8dd
2019-10-31 13:48:37 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,547063289,8fc2b7ce-d7c3-40ef-832a-07a4d448256a
2019-10-31 13:48:40 UTC,purchase,12712410,2053013553559896355,,goodride,53.12,513992821,3e426bc0-2842-4850-a65c-d421900f4666
2019-10-31 13:48:41 UTC,cart,6201019,2053013552293216471,appliances.environment.air_heater,,36.53,515347169,d73b91f6-0e2b-493c-991b-47a374dacc26
2019-10-31 13:48:43 UTC,purchase,5500007,2053013563139687243,,panasonic,51.22,540775210,4a2e49a8-b854-41dc-8c9a-c6d1fcf0f8cb
2019-10-31 13:48:46 UTC,purchase,2701683,2053013563911439225,appliances.kitchen.refrigerators,beko,223.36,527068223,92667049-35ff-40af-bdb8-4ba1074b15f8
2019-10-31 13:48:47 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,566135850,b5216df9-b918-4273-9553-e4fdf7b72836
2019-10-31 13:48:51 UTC,cart,5100852,2053013553341792533,electronics.clocks,apple,529.78,555345204,6687a1fe-4849-40c8-ab5e-5efb7df7c33d
2019-10-31 13:48:52 UTC,purchase,4100346,2053013561218695907,,sony,394.15,516491652,8e6b4407-aac3-4459-96db-f6e8ade28eb4
2019-10-31 13:48:53 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,242.70,566089473,4a684050-134d-49a9-9319-1fa3b6443f00
2019-10-31 13:48:55 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,1016.05,514603884,2ef535c3-26f5-4c66-bece-2804d3f41ec1
2019-10-31 13:48:55 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.28,513924669,547294b2-7549-4d61-8c5f-ca2e6565ac94
2019-10-31 13:48:59 UTC,cart,1004708,2053013555631882655,electronics.smartphone,huawei,151.99,543787946,e16ce328-38aa-47af-8e69-4be266ee44fc
2019-10-31 13:48:59 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,130.99,564105676,72331293-0008-47ae-91a6-6f41b0500d2e
2019-10-31 13:49:10 UTC,cart,1005135,2053013555631882655,electronics.smartphone,apple,1667.70,514891785,e6582a9d-1da0-4030-80a5-26fa056ce3e9
2019-10-31 13:49:11 UTC,cart,12711174,2053013553559896355,,triangle,31.92,536835895,d07a87e1-e1e3-4be9-af30-7b44d9b8c2ab
2019-10-31 13:49:12 UTC,purchase,12703498,2053013553559896355,,cordiant,40.93,535210516,c6b692e8-f6f7-46e3-a2b9-2cc6926063a8
2019-10-31 13:49:20 UTC,purchase,26400190,2053013563651392361,,,146.21,560937402,ea20d956-680a-4569-a748-5ef2084500d8
2019-10-31 13:49:24 UTC,purchase,12701400,2053013553559896355,,yokohama,88.81,531255685,7df96705-7b40-4da5-bb7e-eb0e7656939f
